pT,label,z,D
9,IC (μ=mc),0.05,0.0380221
9,IC (μ=mc),0.0547739,0.0420242
9,IC (μ=mc),0.0595477,0.0460962
9,IC (μ=mc),0.0643216,0.0502391
9,IC (μ=mc),0.0690955,0.0544543
9,IC (μ=mc),0.0738693,0.058743
9,IC (μ=mc),0.0786432,0.0631067
9,IC (μ=mc),0.0834171,0.0675466
9,IC (μ=mc),0.0881909,0.0720641
9,IC (μ=mc),0.0929648,0.0766607
9,IC (μ=mc),0.0977386,0.0813377
9,IC (μ=mc),0.102513,0.0860965
9,IC (μ=mc),0.107286,0.0909388
9,IC (μ=mc),0.11206,0.0958659
9,IC (μ=mc),0.116834,0.100879
9,IC (μ=mc),0.121608,0.105981
9,IC (μ=mc),0.126382,0.111172
9,IC (μ=mc),0.131156,0.116454
9,IC (μ=mc),0.13593,0.121828
9,IC (μ=mc),0.140703,0.127298
9,IC (μ=mc),0.145477,0.132863
9,IC (μ=mc),0.150251,0.138526
9,IC (μ=mc),0.155025,0.144288
9,IC (μ=mc),0.159799,0.150152
9,IC (μ=mc),0.164573,0.156119
9,IC (μ=mc),0.169347,0.162191
9,IC (μ=mc),0.17412,0.16837
9,IC (μ=mc),0.178894,0.174657
9,IC (μ=mc),0.183668,0.181055
9,IC (μ=mc),0.188442,0.187566
9,IC (μ=mc),0.193216,0.194191
9,IC (μ=mc),0.19799,0.200933
9,IC (μ=mc),0.202764,0.207793
9,IC (μ=mc),0.207538,0.214773
9,IC (μ=mc),0.212311,0.221877
9,IC (μ=mc),0.217085,0.229105
9,IC (μ=mc),0.221859,0.23646
9,IC (μ=mc),0.226633,0.243944
9,IC (μ=mc),0.231407,0.251559
9,IC (μ=mc),0.236181,0.259308
9,IC (μ=mc),0.240955,0.267192
9,IC (μ=mc),0.245728,0.275215
9,IC (μ=mc),0.250502,0.283377
9,IC (μ=mc),0.255276,0.291683
9,IC (μ=mc),0.26005,0.300133
9,IC (μ=mc),0.264824,0.30873
9,IC (μ=mc),0.269598,0.317477
9,IC (μ=mc),0.274372,0.326376
9,IC (μ=mc),0.279145,0.33543
9,IC (μ=mc),0.283919,0.34464
9,IC (μ=mc),0.288693,0.35401
9,IC (μ=mc),0.293467,0.363541
9,IC (μ=mc),0.298241,0.373236
9,IC (μ=mc),0.303015,0.383098
9,IC (μ=mc),0.307789,0.393129
9,IC (μ=mc),0.312563,0.403331
9,IC (μ=mc),0.317336,0.413708
9,IC (μ=mc),0.32211,0.42426
9,IC (μ=mc),0.326884,0.434992
9,IC (μ=mc),0.331658,0.445905
9,IC (μ=mc),0.336432,0.457001
9,IC (μ=mc),0.341206,0.468283
9,IC (μ=mc),0.34598,0.479754
9,IC (μ=mc),0.350753,0.491415
9,IC (μ=mc),0.355527,0.50327
9,IC (μ=mc),0.360301,0.515319
9,IC (μ=mc),0.365075,0.527566
9,IC (μ=mc),0.369849,0.540012
9,IC (μ=mc),0.374623,0.55266
9,IC (μ=mc),0.379397,0.565511
9,IC (μ=mc),0.384171,0.578567
9,IC (μ=mc),0.388944,0.591831
9,IC (μ=mc),0.393718,0.605304
9,IC (μ=mc),0.398492,0.618987
9,IC (μ=mc),0.403266,0.632882
9,IC (μ=mc),0.40804,0.64699
9,IC (μ=mc),0.412814,0.661313
9,IC (μ=mc),0.417588,0.675851
9,IC (μ=mc),0.422361,0.690606
9,IC (μ=mc),0.427135,0.705578
9,IC (μ=mc),0.431909,0.720767
9,IC (μ=mc),0.436683,0.736174
9,IC (μ=mc),0.441457,0.751799
9,IC (μ=mc),0.446231,0.767642
9,IC (μ=mc),0.451005,0.783701
9,IC (μ=mc),0.455778,0.799977
9,IC (μ=mc),0.460552,0.816468
9,IC (μ=mc),0.465326,0.833173
9,IC (μ=mc),0.4701,0.850089
9,IC (μ=mc),0.474874,0.867215
9,IC (μ=mc),0.479648,0.884548
9,IC (μ=mc),0.484422,0.902085
9,IC (μ=mc),0.489196,0.919822
9,IC (μ=mc),0.493969,0.937756
9,IC (μ=mc),0.498743,0.955881
9,IC (μ=mc),0.503517,0.974193
9,IC (μ=mc),0.508291,0.992686
9,IC (μ=mc),0.513065,1.01135
9,IC (μ=mc),0.517839,1.03019
9,IC (μ=mc),0.522613,1.04918
9,IC (μ=mc),0.527386,1.06833
9,IC (μ=mc),0.53216,1.08761
9,IC (μ=mc),0.536934,1.10703
9,IC (μ=mc),0.541708,1.12657
9,IC (μ=mc),0.546482,1.14621
9,IC (μ=mc),0.551256,1.16595
9,IC (μ=mc),0.55603,1.18578
9,IC (μ=mc),0.560803,1.20566
9,IC (μ=mc),0.565577,1.2256
9,IC (μ=mc),0.570351,1.24557
9,IC (μ=mc),0.575125,1.26555
9,IC (μ=mc),0.579899,1.28553
9,IC (μ=mc),0.584673,1.30548
9,IC (μ=mc),0.589447,1.32537
9,IC (μ=mc),0.594221,1.34519
9,IC (μ=mc),0.598994,1.36491
9,IC (μ=mc),0.603768,1.3845
9,IC (μ=mc),0.608542,1.40394
9,IC (μ=mc),0.613316,1.42318
9,IC (μ=mc),0.61809,1.44221
9,IC (μ=mc),0.622864,1.46098
9,IC (μ=mc),0.627638,1.47946
9,IC (μ=mc),0.632411,1.49761
9,IC (μ=mc),0.637185,1.5154
9,IC (μ=mc),0.641959,1.53277
9,IC (μ=mc),0.646733,1.54969
9,IC (μ=mc),0.651507,1.56612
9,IC (μ=mc),0.656281,1.582
9,IC (μ=mc),0.661055,1.59729
9,IC (μ=mc),0.665828,1.61193
9,IC (μ=mc),0.670602,1.62588
9,IC (μ=mc),0.675376,1.63907
9,IC (μ=mc),0.68015,1.65146
9,IC (μ=mc),0.684924,1.66299
9,IC (μ=mc),0.689698,1.67359
9,IC (μ=mc),0.694472,1.68321
9,IC (μ=mc),0.699246,1.69179
9,IC (μ=mc),0.704019,1.69926
9,IC (μ=mc),0.708793,1.70556
9,IC (μ=mc),0.713567,1.71063
9,IC (μ=mc),0.718341,1.7144
9,IC (μ=mc),0.723115,1.71681
9,IC (μ=mc),0.727889,1.7178
9,IC (μ=mc),0.732663,1.7173
9,IC (μ=mc),0.737436,1.71526
9,IC (μ=mc),0.74221,1.7116
9,IC (μ=mc),0.746984,1.70629
9,IC (μ=mc),0.751758,1.69925
9,IC (μ=mc),0.756532,1.69043
9,IC (μ=mc),0.761306,1.6798
9,IC (μ=mc),0.76608,1.66729
9,IC (μ=mc),0.770854,1.65288
9,IC (μ=mc),0.775627,1.63652
9,IC (μ=mc),0.780401,1.61818
9,IC (μ=mc),0.785175,1.59785
9,IC (μ=mc),0.789949,1.57551
9,IC (μ=mc),0.794723,1.55115
9,IC (μ=mc),0.799497,1.52476
9,IC (μ=mc),0.804271,1.49637
9,IC (μ=mc),0.809044,1.46598
9,IC (μ=mc),0.813818,1.43362
9,IC (μ=mc),0.818592,1.39934
9,IC (μ=mc),0.823366,1.36319
9,IC (μ=mc),0.82814,1.32522
9,IC (μ=mc),0.832914,1.28552
9,IC (μ=mc),0.837688,1.24416
9,IC (μ=mc),0.842461,1.20125
9,IC (μ=mc),0.847235,1.15689
9,IC (μ=mc),0.852009,1.1112
9,IC (μ=mc),0.856783,1.06433
9,IC (μ=mc),0.861557,1.01641
9,IC (μ=mc),0.866331,0.967604
9,IC (μ=mc),0.871105,0.918074
9,IC (μ=mc),0.875879,0.867997
9,IC (μ=mc),0.880652,0.817558
9,IC (μ=mc),0.885426,0.766949
9,IC (μ=mc),0.8902,0.716371
9,IC (μ=mc),0.894974,0.666027
9,IC (μ=mc),0.899748,0.616127
9,IC (μ=mc),0.904522,0.566879
9,IC (μ=mc),0.909296,0.518498
9,IC (μ=mc),0.914069,0.471194
9,IC (μ=mc),0.918843,0.425175
9,IC (μ=mc),0.923617,0.380648
9,IC (μ=mc),0.928391,0.337811
9,IC (μ=mc),0.933165,0.296857
9,IC (μ=mc),0.937939,0.257969
9,IC (μ=mc),0.942713,0.22132
9,IC (μ=mc),0.947486,0.187072
9,IC (μ=mc),0.95226,0.155374
9,IC (μ=mc),0.957034,0.126358
9,IC (μ=mc),0.961808,0.100144
9,IC (μ=mc),0.966582,0.0768353
9,IC (μ=mc),0.971356,0.0565168
9,IC (μ=mc),0.97613,0.0392573
9,IC (μ=mc),0.980904,0.0251076
9,IC (μ=mc),0.985677,0.0141006
9,IC (μ=mc),0.990451,0.00625149
9,IC (μ=mc),0.995225,0.00155783
9,IC (μ=mc),0.999999,6.80326e-11
9,μ=0.25*mt=2.281,0.05,0
9,μ=0.25*mt=2.281,0.0547739,0
9,μ=0.25*mt=2.281,0.0595477,0
9,μ=0.25*mt=2.281,0.0643216,0
9,μ=0.25*mt=2.281,0.0690955,0
9,μ=0.25*mt=2.281,0.0738693,0
9,μ=0.25*mt=2.281,0.0786432,0
9,μ=0.25*mt=2.281,0.0834171,0
9,μ=0.25*mt=2.281,0.0881909,0
9,μ=0.25*mt=2.281,0.0929648,0
9,μ=0.25*mt=2.281,0.0977386,0
9,μ=0.25*mt=2.281,0.102513,0
9,μ=0.25*mt=2.281,0.107286,0
9,μ=0.25*mt=2.281,0.11206,0
9,μ=0.25*mt=2.281,0.116834,0
9,μ=0.25*mt=2.281,0.121608,0
9,μ=0.25*mt=2.281,0.126382,0
9,μ=0.25*mt=2.281,0.131156,0
9,μ=0.25*mt=2.281,0.13593,0
9,μ=0.25*mt=2.281,0.140703,0
9,μ=0.25*mt=2.281,0.145477,0
9,μ=0.25*mt=2.281,0.150251,0
9,μ=0.25*mt=2.281,0.155025,0
9,μ=0.25*mt=2.281,0.159799,0
9,μ=0.25*mt=2.281,0.164573,0
9,μ=0.25*mt=2.281,0.169347,0
9,μ=0.25*mt=2.281,0.17412,0
9,μ=0.25*mt=2.281,0.178894,0
9,μ=0.25*mt=2.281,0.183668,0
9,μ=0.25*mt=2.281,0.188442,0
9,μ=0.25*mt=2.281,0.193216,0
9,μ=0.25*mt=2.281,0.19799,0
9,μ=0.25*mt=2.281,0.202764,0
9,μ=0.25*mt=2.281,0.207538,0
9,μ=0.25*mt=2.281,0.212311,0
9,μ=0.25*mt=2.281,0.217085,0
9,μ=0.25*mt=2.281,0.221859,0
9,μ=0.25*mt=2.281,0.226633,0
9,μ=0.25*mt=2.281,0.231407,0
9,μ=0.25*mt=2.281,0.236181,0
9,μ=0.25*mt=2.281,0.240955,0
9,μ=0.25*mt=2.281,0.245728,0
9,μ=0.25*mt=2.281,0.250502,0
9,μ=0.25*mt=2.281,0.255276,0
9,μ=0.25*mt=2.281,0.26005,0
9,μ=0.25*mt=2.281,0.264824,0
9,μ=0.25*mt=2.281,0.269598,0
9,μ=0.25*mt=2.281,0.274372,0
9,μ=0.25*mt=2.281,0.279145,0
9,μ=0.25*mt=2.281,0.283919,0
9,μ=0.25*mt=2.281,0.288693,0
9,μ=0.25*mt=2.281,0.293467,0
9,μ=0.25*mt=2.281,0.298241,0
9,μ=0.25*mt=2.281,0.303015,0
9,μ=0.25*mt=2.281,0.307789,0
9,μ=0.25*mt=2.281,0.312563,0
9,μ=0.25*mt=2.281,0.317336,0
9,μ=0.25*mt=2.281,0.32211,0
9,μ=0.25*mt=2.281,0.326884,0
9,μ=0.25*mt=2.281,0.331658,0
9,μ=0.25*mt=2.281,0.336432,0
9,μ=0.25*mt=2.281,0.341206,0
9,μ=0.25*mt=2.281,0.34598,0
9,μ=0.25*mt=2.281,0.350753,0
9,μ=0.25*mt=2.281,0.355527,0
9,μ=0.25*mt=2.281,0.360301,0
9,μ=0.25*mt=2.281,0.365075,0
9,μ=0.25*mt=2.281,0.369849,0
9,μ=0.25*mt=2.281,0.374623,0
9,μ=0.25*mt=2.281,0.379397,0
9,μ=0.25*mt=2.281,0.384171,0
9,μ=0.25*mt=2.281,0.388944,0
9,μ=0.25*mt=2.281,0.393718,0
9,μ=0.25*mt=2.281,0.398492,0
9,μ=0.25*mt=2.281,0.403266,0
9,μ=0.25*mt=2.281,0.40804,0
9,μ=0.25*mt=2.281,0.412814,0
9,μ=0.25*mt=2.281,0.417588,0
9,μ=0.25*mt=2.281,0.422361,0
9,μ=0.25*mt=2.281,0.427135,0
9,μ=0.25*mt=2.281,0.431909,0
9,μ=0.25*mt=2.281,0.436683,0
9,μ=0.25*mt=2.281,0.441457,0
9,μ=0.25*mt=2.281,0.446231,0
9,μ=0.25*mt=2.281,0.451005,0
9,μ=0.25*mt=2.281,0.455778,0
9,μ=0.25*mt=2.281,0.460552,0
9,μ=0.25*mt=2.281,0.465326,0
9,μ=0.25*mt=2.281,0.4701,0
9,μ=0.25*mt=2.281,0.474874,0
9,μ=0.25*mt=2.281,0.479648,0
9,μ=0.25*mt=2.281,0.484422,0
9,μ=0.25*mt=2.281,0.489196,0
9,μ=0.25*mt=2.281,0.493969,0
9,μ=0.25*mt=2.281,0.498743,0
9,μ=0.25*mt=2.281,0.503517,0
9,μ=0.25*mt=2.281,0.508291,0
9,μ=0.25*mt=2.281,0.513065,0
9,μ=0.25*mt=2.281,0.517839,0
9,μ=0.25*mt=2.281,0.522613,0
9,μ=0.25*mt=2.281,0.527386,0
9,μ=0.25*mt=2.281,0.53216,0
9,μ=0.25*mt=2.281,0.536934,0
9,μ=0.25*mt=2.281,0.541708,0
9,μ=0.25*mt=2.281,0.546482,0
9,μ=0.25*mt=2.281,0.551256,0
9,μ=0.25*mt=2.281,0.55603,0
9,μ=0.25*mt=2.281,0.560803,0
9,μ=0.25*mt=2.281,0.565577,0
9,μ=0.25*mt=2.281,0.570351,0
9,μ=0.25*mt=2.281,0.575125,0
9,μ=0.25*mt=2.281,0.579899,0
9,μ=0.25*mt=2.281,0.584673,0
9,μ=0.25*mt=2.281,0.589447,0
9,μ=0.25*mt=2.281,0.594221,0
9,μ=0.25*mt=2.281,0.598994,0
9,μ=0.25*mt=2.281,0.603768,0
9,μ=0.25*mt=2.281,0.608542,0
9,μ=0.25*mt=2.281,0.613316,0
9,μ=0.25*mt=2.281,0.61809,0
9,μ=0.25*mt=2.281,0.622864,0
9,μ=0.25*mt=2.281,0.627638,0
9,μ=0.25*mt=2.281,0.632411,0
9,μ=0.25*mt=2.281,0.637185,0
9,μ=0.25*mt=2.281,0.641959,0
9,μ=0.25*mt=2.281,0.646733,0
9,μ=0.25*mt=2.281,0.651507,0
9,μ=0.25*mt=2.281,0.656281,0
9,μ=0.25*mt=2.281,0.661055,0
9,μ=0.25*mt=2.281,0.665828,0.32202
9,μ=0.25*mt=2.281,0.670602,0.927879
9,μ=0.25*mt=2.281,0.675376,1.52621
9,μ=0.25*mt=2.281,0.68015,1.53067
9,μ=0.25*mt=2.281,0.684924,1.53514
9,μ=0.25*mt=2.281,0.689698,1.53837
9,μ=0.25*mt=2.281,0.694472,1.54034
9,μ=0.25*mt=2.281,0.699246,1.54232
9,μ=0.25*mt=2.281,0.704019,1.54201
9,μ=0.25*mt=2.281,0.708793,1.54165
9,μ=0.25*mt=2.281,0.713567,1.53971
9,μ=0.25*mt=2.281,0.718341,1.53588
9,μ=0.25*mt=2.281,0.723115,1.53205
9,μ=0.25*mt=2.281,0.727889,1.52586
9,μ=0.25*mt=2.281,0.732663,1.5195
9,μ=0.25*mt=2.281,0.737436,1.51138
9,μ=0.25*mt=2.281,0.74221,1.5008
9,μ=0.25*mt=2.281,0.746984,1.49023
9,μ=0.25*mt=2.281,0.751758,1.47685
9,μ=0.25*mt=2.281,0.756532,1.46315
9,μ=0.25*mt=2.281,0.761306,1.44798
9,μ=0.25*mt=2.281,0.76608,1.43041
9,μ=0.25*mt=2.281,0.770854,1.41284
9,μ=0.25*mt=2.281,0.775627,1.39172
9,μ=0.25*mt=2.281,0.780401,1.37003
9,μ=0.25*mt=2.281,0.785175,1.34719
9,μ=0.25*mt=2.281,0.789949,1.32213
9,μ=0.25*mt=2.281,0.794723,1.29708
9,μ=0.25*mt=2.281,0.799497,1.26852
9,μ=0.25*mt=2.281,0.804271,1.23922
9,μ=0.25*mt=2.281,0.809044,1.2089
9,μ=0.25*mt=2.281,0.813818,1.17628
9,μ=0.25*mt=2.281,0.818592,1.14367
9,μ=0.25*mt=2.281,0.823366,1.10868
9,μ=0.25*mt=2.281,0.82814,1.07303
9,μ=0.25*mt=2.281,0.832914,1.03666
9,μ=0.25*mt=2.281,0.837688,0.998257
9,μ=0.25*mt=2.281,0.842461,0.959857
9,μ=0.25*mt=2.281,0.847235,0.919624
9,μ=0.25*mt=2.281,0.852009,0.87877
9,μ=0.25*mt=2.281,0.856783,0.837807
9,μ=0.25*mt=2.281,0.861557,0.796474
9,μ=0.25*mt=2.281,0.866331,0.755141
9,μ=0.25*mt=2.281,0.871105,0.713326
9,μ=0.25*mt=2.281,0.875879,0.671313
9,μ=0.25*mt=2.281,0.880652,0.629174
9,μ=0.25*mt=2.281,0.885426,0.5865
9,μ=0.25*mt=2.281,0.8902,0.543826
9,μ=0.25*mt=2.281,0.894974,0.503601
9,μ=0.25*mt=2.281,0.899748,0.46458
9,μ=0.25*mt=2.281,0.904522,0.425777
9,μ=0.25*mt=2.281,0.909296,0.388193
9,μ=0.25*mt=2.281,0.914069,0.350608
9,μ=0.25*mt=2.281,0.918843,0.314315
9,μ=0.25*mt=2.281,0.923617,0.27877
9,μ=0.25*mt=2.281,0.928391,0.244005
9,μ=0.25*mt=2.281,0.933165,0.215316
9,μ=0.25*mt=2.281,0.937939,0.186627
9,μ=0.25*mt=2.281,0.942713,0.160221
9,μ=0.25*mt=2.281,0.947486,0.135371
9,μ=0.25*mt=2.281,0.95226,0.11083
9,μ=0.25*mt=2.281,0.957034,0.0900525
9,μ=0.25*mt=2.281,0.961808,0.0692754
9,μ=0.25*mt=2.281,0.966582,0.0528414
9,μ=0.25*mt=2.281,0.971356,0.0398649
9,μ=0.25*mt=2.281,0.97613,0.0270827
9,μ=0.25*mt=2.281,0.980904,0.0192532
9,μ=0.25*mt=2.281,0.985677,0.0114237
9,μ=0.25*mt=2.281,0.990451,0.00607912
9,μ=0.25*mt=2.281,0.995225,0.00303964
9,μ=0.25*mt=2.281,0.999999,1.58592e-07
9,μ=0.5*mt=4.562,0.05,0
9,μ=0.5*mt=4.562,0.0547739,0
9,μ=0.5*mt=4.562,0.0595477,0
9,μ=0.5*mt=4.562,0.0643216,0
9,μ=0.5*mt=4.562,0.0690955,0
9,μ=0.5*mt=4.562,0.0738693,0
9,μ=0.5*mt=4.562,0.0786432,0
9,μ=0.5*mt=4.562,0.0834171,0
9,μ=0.5*mt=4.562,0.0881909,0
9,μ=0.5*mt=4.562,0.0929648,0
9,μ=0.5*mt=4.562,0.0977386,0
9,μ=0.5*mt=4.562,0.102513,0
9,μ=0.5*mt=4.562,0.107286,0
9,μ=0.5*mt=4.562,0.11206,0
9,μ=0.5*mt=4.562,0.116834,0
9,μ=0.5*mt=4.562,0.121608,0
9,μ=0.5*mt=4.562,0.126382,0
9,μ=0.5*mt=4.562,0.131156,0
9,μ=0.5*mt=4.562,0.13593,0
9,μ=0.5*mt=4.562,0.140703,0
9,μ=0.5*mt=4.562,0.145477,0
9,μ=0.5*mt=4.562,0.150251,0
9,μ=0.5*mt=4.562,0.155025,0
9,μ=0.5*mt=4.562,0.159799,0.0565322
9,μ=0.5*mt=4.562,0.164573,0.228316
9,μ=0.5*mt=4.562,0.169347,0.400099
9,μ=0.5*mt=4.562,0.17412,0.438355
9,μ=0.5*mt=4.562,0.178894,0.44531
9,μ=0.5*mt=4.562,0.183668,0.452344
9,μ=0.5*mt=4.562,0.188442,0.45957
9,μ=0.5*mt=4.562,0.193216,0.466797
9,μ=0.5*mt=4.562,0.19799,0.474241
9,μ=0.5*mt=4.562,0.202764,0.48175
9,μ=0.5*mt=4.562,0.207538,0.48933
9,μ=0.5*mt=4.562,0.212311,0.497125
9,μ=0.5*mt=4.562,0.217085,0.50492
9,μ=0.5*mt=4.562,0.221859,0.512867
9,μ=0.5*mt=4.562,0.226633,0.520868
9,μ=0.5*mt=4.562,0.231407,0.528918
9,μ=0.5*mt=4.562,0.236181,0.53714
9,μ=0.5*mt=4.562,0.240955,0.545362
9,μ=0.5*mt=4.562,0.245728,0.553808
9,μ=0.5*mt=4.562,0.250502,0.562354
9,μ=0.5*mt=4.562,0.255276,0.570926
9,μ=0.5*mt=4.562,0.26005,0.579625
9,μ=0.5*mt=4.562,0.264824,0.588324
9,μ=0.5*mt=4.562,0.269598,0.597201
9,μ=0.5*mt=4.562,0.274372,0.606171
9,μ=0.5*mt=4.562,0.279145,0.615171
9,μ=0.5*mt=4.562,0.283919,0.624361
9,μ=0.5*mt=4.562,0.288693,0.63355
9,μ=0.5*mt=4.562,0.293467,0.642861
9,μ=0.5*mt=4.562,0.298241,0.652246
9,μ=0.5*mt=4.562,0.303015,0.661658
9,μ=0.5*mt=4.562,0.307789,0.671306
9,μ=0.5*mt=4.562,0.312563,0.680954
9,μ=0.5*mt=4.562,0.317336,0.690698
9,μ=0.5*mt=4.562,0.32211,0.700509
9,μ=0.5*mt=4.562,0.326884,0.710337
9,μ=0.5*mt=4.562,0.331658,0.720395
9,μ=0.5*mt=4.562,0.336432,0.730454
9,μ=0.5*mt=4.562,0.341206,0.740609
9,μ=0.5*mt=4.562,0.34598,0.750845
9,μ=0.5*mt=4.562,0.350753,0.761086
9,μ=0.5*mt=4.562,0.355527,0.771505
9,μ=0.5*mt=4.562,0.360301,0.781924
9,μ=0.5*mt=4.562,0.365075,0.79245
9,μ=0.5*mt=4.562,0.369849,0.803078
9,μ=0.5*mt=4.562,0.374623,0.813707
9,μ=0.5*mt=4.562,0.379397,0.824444
9,μ=0.5*mt=4.562,0.384171,0.835182
9,μ=0.5*mt=4.562,0.388944,0.846022
9,μ=0.5*mt=4.562,0.393718,0.856977
9,μ=0.5*mt=4.562,0.398492,0.867932
9,μ=0.5*mt=4.562,0.403266,0.878973
9,μ=0.5*mt=4.562,0.40804,0.890019
9,μ=0.5*mt=4.562,0.412814,0.90112
9,μ=0.5*mt=4.562,0.417588,0.912296
9,μ=0.5*mt=4.562,0.422361,0.923471
9,μ=0.5*mt=4.562,0.427135,0.934743
9,μ=0.5*mt=4.562,0.431909,0.946023
9,μ=0.5*mt=4.562,0.436683,0.957314
9,μ=0.5*mt=4.562,0.441457,0.96862
9,μ=0.5*mt=4.562,0.446231,0.979927
9,μ=0.5*mt=4.562,0.451005,0.991296
9,μ=0.5*mt=4.562,0.455778,1.00267
9,μ=0.5*mt=4.562,0.460552,1.01405
9,μ=0.5*mt=4.562,0.465326,1.02542
9,μ=0.5*mt=4.562,0.4701,1.03679
9,μ=0.5*mt=4.562,0.474874,1.04811
9,μ=0.5*mt=4.562,0.479648,1.05942
9,μ=0.5*mt=4.562,0.484422,1.0707
9,μ=0.5*mt=4.562,0.489196,1.08193
9,μ=0.5*mt=4.562,0.493969,1.09316
9,μ=0.5*mt=4.562,0.498743,1.10428
9,μ=0.5*mt=4.562,0.503517,1.11537
9,μ=0.5*mt=4.562,0.508291,1.1264
9,μ=0.5*mt=4.562,0.513065,1.1373
9,μ=0.5*mt=4.562,0.517839,1.1482
9,μ=0.5*mt=4.562,0.522613,1.15887
9,μ=0.5*mt=4.562,0.527386,1.16947
9,μ=0.5*mt=4.562,0.53216,1.17999
9,μ=0.5*mt=4.562,0.536934,1.19027
9,μ=0.5*mt=4.562,0.541708,1.20055
9,μ=0.5*mt=4.562,0.546482,1.21051
9,μ=0.5*mt=4.562,0.551256,1.22034
9,μ=0.5*mt=4.562,0.55603,1.23008
9,μ=0.5*mt=4.562,0.560803,1.23942
9,μ=0.5*mt=4.562,0.565577,1.24877
9,μ=0.5*mt=4.562,0.570351,1.25765
9,μ=0.5*mt=4.562,0.575125,1.26632
9,μ=0.5*mt=4.562,0.579899,1.27487
9,μ=0.5*mt=4.562,0.584673,1.28282
9,μ=0.5*mt=4.562,0.589447,1.29077
9,μ=0.5*mt=4.562,0.594221,1.2982
9,μ=0.5*mt=4.562,0.598994,1.30533
9,μ=0.5*mt=4.562,0.603768,1.31234
9,μ=0.5*mt=4.562,0.608542,1.31843
9,μ=0.5*mt=4.562,0.613316,1.32452
9,μ=0.5*mt=4.562,0.61809,1.32992
9,μ=0.5*mt=4.562,0.622864,1.33488
9,μ=0.5*mt=4.562,0.627638,1.33972
9,μ=0.5*mt=4.562,0.632411,1.34336
9,μ=0.5*mt=4.562,0.637185,1.34699
9,μ=0.5*mt=4.562,0.641959,1.34986
9,μ=0.5*mt=4.562,0.646733,1.35215
9,μ=0.5*mt=4.562,0.651507,1.35436
9,μ=0.5*mt=4.562,0.656281,1.35495
9,μ=0.5*mt=4.562,0.661055,1.35555
9,μ=0.5*mt=4.562,0.665828,1.35517
9,μ=0.5*mt=4.562,0.670602,1.35393
9,μ=0.5*mt=4.562,0.675376,1.35267
9,μ=0.5*mt=4.562,0.68015,1.34954
9,μ=0.5*mt=4.562,0.684924,1.34641
9,μ=0.5*mt=4.562,0.689698,1.3422
9,μ=0.5*mt=4.562,0.694472,1.33688
9,μ=0.5*mt=4.562,0.699246,1.33156
9,μ=0.5*mt=4.562,0.704019,1.32426
9,μ=0.5*mt=4.562,0.708793,1.3169
9,μ=0.5*mt=4.562,0.713567,1.30824
9,μ=0.5*mt=4.562,0.718341,1.29802
9,μ=0.5*mt=4.562,0.723115,1.2878
9,μ=0.5*mt=4.562,0.727889,1.2756
9,μ=0.5*mt=4.562,0.732663,1.26326
9,μ=0.5*mt=4.562,0.737436,1.24964
9,μ=0.5*mt=4.562,0.74221,1.23422
9,μ=0.5*mt=4.562,0.746984,1.21881
9,μ=0.5*mt=4.562,0.751758,1.20129
9,μ=0.5*mt=4.562,0.756532,1.18354
9,μ=0.5*mt=4.562,0.761306,1.16474
9,μ=0.5*mt=4.562,0.76608,1.14424
9,μ=0.5*mt=4.562,0.770854,1.12374
9,μ=0.5*mt=4.562,0.775627,1.10079
9,μ=0.5*mt=4.562,0.780401,1.07745
9,μ=0.5*mt=4.562,0.785175,1.05332
9,μ=0.5*mt=4.562,0.789949,1.02768
9,μ=0.5*mt=4.562,0.794723,1.00204
9,μ=0.5*mt=4.562,0.799497,0.974477
9,μ=0.5*mt=4.562,0.804271,0.946497
9,μ=0.5*mt=4.562,0.809044,0.917916
9,μ=0.5*mt=4.562,0.813818,0.887961
9,μ=0.5*mt=4.562,0.818592,0.858006
9,μ=0.5*mt=4.562,0.823366,0.826844
9,μ=0.5*mt=4.562,0.82814,0.79535
9,μ=0.5*mt=4.562,0.832914,0.763544
9,μ=0.5*mt=4.562,0.837688,0.730874
9,μ=0.5*mt=4.562,0.842461,0.698205
9,μ=0.5*mt=4.562,0.847235,0.664663
9,μ=0.5*mt=4.562,0.852009,0.630826
9,μ=0.5*mt=4.562,0.856783,0.597175
9,μ=0.5*mt=4.562,0.861557,0.564158
9,μ=0.5*mt=4.562,0.866331,0.531141
9,μ=0.5*mt=4.562,0.871105,0.498465
9,μ=0.5*mt=4.562,0.875879,0.465929
9,μ=0.5*mt=4.562,0.880652,0.433459
9,μ=0.5*mt=4.562,0.885426,0.401267
9,μ=0.5*mt=4.562,0.8902,0.369075
9,μ=0.5*mt=4.562,0.894974,0.339237
9,μ=0.5*mt=4.562,0.899748,0.310554
9,μ=0.5*mt=4.562,0.904522,0.282143
9,μ=0.5*mt=4.562,0.909296,0.255249
9,μ=0.5*mt=4.562,0.914069,0.228356
9,μ=0.5*mt=4.562,0.918843,0.202817
9,μ=0.5*mt=4.562,0.923617,0.178065
9,μ=0.5*mt=4.562,0.928391,0.153926
9,μ=0.5*mt=4.562,0.933165,0.134557
9,μ=0.5*mt=4.562,0.937939,0.115189
9,μ=0.5*mt=4.562,0.942713,0.0977629
9,μ=0.5*mt=4.562,0.947486,0.0816609
9,μ=0.5*mt=4.562,0.95226,0.0658059
9,μ=0.5*mt=4.562,0.957034,0.0529657
